fid,id,left,top,right,bottom,codearondo,NOM_CHF,CODE_DEPT,NOM_DEPT,numcant,CODE_EPCI,NOM_EPCI,INSEE_COM,NOM_COMM,STATUT,POPULATION,CODE_DEPT_2,NOM_DEPT_2,codearondo_2,longitude,latitude
"3777","3777",753861.72591274,5460061.79565943,758861.72591274,5465061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04076",ENTREVAUX,Chef-lieu canton,0.9,"04",ALPES-DE-HAUTE-PROVENCE,"204",753861.72591274,5460061.79565943
"3778","3778",753861.72591274,5455061.79565943,758861.72591274,5460061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04076",ENTREVAUX,Chef-lieu canton,0.9,"04",ALPES-DE-HAUTE-PROVENCE,"204",753861.72591274,5455061.79565943
"3779","3779",753861.72591274,5450061.79565943,758861.72591274,5455061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04043",VAL-DE-CHALVAGNE,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"204",753861.72591274,5450061.79565943
"3780","3780",753861.72591274,5445061.79565943,758861.72591274,5450061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06024",BRIANCONNET,Commune simple,0.2,"06",ALPES-MARITIMES,"106",753861.72591274,5445061.79565943
"3781","3781",753861.72591274,5440061.79565943,758861.72591274,5445061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06116",SAINT-AUBAN,Chef-lieu canton,0.2,"06",ALPES-MARITIMES,"106",753861.72591274,5440061.79565943
"3782","3782",753861.72591274,5435061.79565943,758861.72591274,5440061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06003",ANDON,Commune simple,0.5,"06",ALPES-MARITIMES,"106",753861.72591274,5435061.79565943
"3783","3783",753861.72591274,5430061.79565943,758861.72591274,5435061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06028",CAILLE,Commune simple,0.3,"06",ALPES-MARITIMES,"106",753861.72591274,5430061.79565943
"3784","3784",753861.72591274,5425061.79565943,758861.72591274,5430061.79565943,"106",SAINT-VALLIER-DE-THIEY,"06",ALPES-MARITIMES,"0625","200039857",CA du Pays de Grasse,"06058",ESCRAGNOLLES,Commune simple,0.5,"06",ALPES-MARITIMES,"106",753861.72591274,5425061.79565943
"3785","3785",753861.72591274,5420061.79565943,758861.72591274,5425061.79565943,"183",SAINT-VALLIER-DE-THIEY,"06",ALPES-MARITIMES,"0625","200004802",CC du Pays de Fayence,"06058",ESCRAGNOLLES,Commune simple,0.5,"06",ALPES-MARITIMES,"183",753861.72591274,5420061.79565943
"3786","3786",753861.72591274,5415061.79565943,758861.72591274,5420061.79565943,"106",SAINT-VALLIER-DE-THIEY,"06",ALPES-MARITIMES,"0625","200039857",CA du Pays de Grasse,"06118",SAINT-CEZAIRE-SUR-SIAGNE,Commune simple,3.4,"06",ALPES-MARITIMES,"106",753861.72591274,5415061.79565943
"3787","3787",753861.72591274,5410061.79565943,758861.72591274,5415061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83029",CALLIAN,Commune simple,3,"83",VAR,"183",753861.72591274,5410061.79565943
"3788","3788",753861.72591274,5405061.79565943,758861.72591274,5410061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83081",MONTAUROUX,Commune simple,4.7,"83",VAR,"183",753861.72591274,5405061.79565943
"3789","3789",753861.72591274,5400061.79565943,758861.72591274,5405061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83081",MONTAUROUX,Commune simple,4.7,"83",VAR,"183",753861.72591274,5400061.79565943
"3790","3790",753861.72591274,5395061.79565943,758861.72591274,5400061.79565943,"183",FREJUS,"83",VAR,"8313","200004802",CC du Pays de Fayence,"83008",BAGNOLS-EN-FORET,Commune simple,2.1,"83",VAR,"183",753861.72591274,5395061.79565943
"3791","3791",753861.72591274,5390061.79565943,758861.72591274,5395061.79565943,"183",FREJUS,"83",VAR,"8313","200035319",CA Var Esterel Méditerranée (CAVEM),"83061",FREJUS,Chef-lieu canton,51.5,"83",VAR,"183",753861.72591274,5390061.79565943
"3792","3792",753861.72591274,5385061.79565943,758861.72591274,5390061.79565943,"183",FREJUS,"83",VAR,"8313","200035319",CA Var Esterel Méditerranée (CAVEM),"83061",FREJUS,Chef-lieu canton,51.5,"83",VAR,"183",753861.72591274,5385061.79565943
"3793","3793",753861.72591274,5380061.79565943,758861.72591274,5385061.79565943,"183",SAINT-RAPHAEL,"83",VAR,"8339","200035319",CA Var Esterel Méditerranée (CAVEM),"83118",SAINT-RAPHAEL,Chef-lieu canton,33.8,"83",VAR,"183",753861.72591274,5380061.79565943
"3817","3817",758861.72591274,5600061.79565943,763861.72591274,5605061.79565943,"105",,"05",HAUTES-ALPES,"0525","240500439",CC du Briançonnais,"05027",CERVIERES,Commune simple,0.1,"05",HAUTES-ALPES,"105",758861.72591274,5600061.79565943
"3818","3818",758861.72591274,5595061.79565943,763861.72591274,5600061.79565943,"105",,"05",HAUTES-ALPES,"0525","240500439",CC du Briançonnais,"05027",CERVIERES,Commune simple,0.1,"05",HAUTES-ALPES,"105",758861.72591274,5595061.79565943
"3819","3819",758861.72591274,5590061.79565943,763861.72591274,5595061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05038",CHATEAU-VILLE-VIEILLE,Commune simple,0.3,"05",HAUTES-ALPES,"105",758861.72591274,5590061.79565943
"3820","3820",758861.72591274,5585061.79565943,763861.72591274,5590061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05038",CHATEAU-VILLE-VIEILLE,Commune simple,0.3,"05",HAUTES-ALPES,"105",758861.72591274,5585061.79565943
"3821","3821",758861.72591274,5580061.79565943,763861.72591274,5585061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05077",MOLINES-EN-QUEYRAS,Commune simple,0.3,"05",HAUTES-ALPES,"105",758861.72591274,5580061.79565943
"3822","3822",758861.72591274,5575061.79565943,763861.72591274,5580061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05077",MOLINES-EN-QUEYRAS,Commune simple,0.3,"05",HAUTES-ALPES,"105",758861.72591274,5575061.79565943
"3823","3823",758861.72591274,5570061.79565943,763861.72591274,5575061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05026",CEILLAC,Commune simple,0.3,"05",HAUTES-ALPES,"105",758861.72591274,5570061.79565943
"3824","3824",758861.72591274,5565061.79565943,763861.72591274,5570061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05026",CEILLAC,Commune simple,0.3,"05",HAUTES-ALPES,"105",758861.72591274,5565061.79565943
"3825","3825",758861.72591274,5560061.79565943,763861.72591274,5565061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05026",CEILLAC,Commune simple,0.3,"05",HAUTES-ALPES,"105",758861.72591274,5560061.79565943
"3826","3826",758861.72591274,5555061.79565943,763861.72591274,5560061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",758861.72591274,5555061.79565943
"3827","3827",758861.72591274,5550061.79565943,763861.72591274,5555061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",758861.72591274,5550061.79565943
"3828","3828",758861.72591274,5545061.79565943,763861.72591274,5550061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",758861.72591274,5545061.79565943
"3829","3829",758861.72591274,5540061.79565943,763861.72591274,5545061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04120",MEYRONNES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"104",758861.72591274,5540061.79565943
"3830","3830",758861.72591274,5535061.79565943,763861.72591274,5540061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04120",MEYRONNES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"104",758861.72591274,5535061.79565943
"3831","3831",758861.72591274,5530061.79565943,763861.72591274,5535061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04096",JAUSIERS,Commune simple,1,"04",ALPES-DE-HAUTE-PROVENCE,"104",758861.72591274,5530061.79565943
"3832","3832",758861.72591274,5525061.79565943,763861.72591274,5530061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04096",JAUSIERS,Commune simple,1,"04",ALPES-DE-HAUTE-PROVENCE,"104",758861.72591274,5525061.79565943
"3833","3833",758861.72591274,5520061.79565943,763861.72591274,5525061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04096",JAUSIERS,Commune simple,1,"04",ALPES-DE-HAUTE-PROVENCE,"104",758861.72591274,5520061.79565943
"3834","3834",758861.72591274,5515061.79565943,763861.72591274,5520061.79565943,"206",SAINT-ETIENNE-DE-TINEE,"06",ALPES-MARITIMES,"0622","200030195",Métropole Nice Côte d'Azur,"06119",SAINT-DALMAS-LE-SELVAGE,Commune simple,0.1,"06",ALPES-MARITIMES,"206",758861.72591274,5515061.79565943
"3835","3835",758861.72591274,5510061.79565943,763861.72591274,5515061.79565943,"206",SAINT-ETIENNE-DE-TINEE,"06",ALPES-MARITIMES,"0622","200030195",Métropole Nice Côte d'Azur,"06119",SAINT-DALMAS-LE-SELVAGE,Commune simple,0.1,"06",ALPES-MARITIMES,"206",758861.72591274,5510061.79565943
"3836","3836",758861.72591274,5505061.79565943,763861.72591274,5510061.79565943,"206",SAINT-ETIENNE-DE-TINEE,"06",ALPES-MARITIMES,"0622","200030195",Métropole Nice Côte d'Azur,"06119",SAINT-DALMAS-LE-SELVAGE,Commune simple,0.1,"06",ALPES-MARITIMES,"206",758861.72591274,5505061.79565943
"3837","3837",758861.72591274,5500061.79565943,763861.72591274,5505061.79565943,"206",SAINT-ETIENNE-DE-TINEE,"06",ALPES-MARITIMES,"0622","200030195",Métropole Nice Côte d'Azur,"06119",SAINT-DALMAS-LE-SELVAGE,Commune simple,0.1,"06",ALPES-MARITIMES,"206",758861.72591274,5500061.79565943
"3838","3838",758861.72591274,5495061.79565943,763861.72591274,5500061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06040",CHATEAUNEUF-D'ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",758861.72591274,5495061.79565943
"3839","3839",758861.72591274,5490061.79565943,763861.72591274,5495061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06040",CHATEAUNEUF-D'ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",758861.72591274,5490061.79565943
"3840","3840",758861.72591274,5485061.79565943,763861.72591274,5490061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06160",VILLENEUVE-D'ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",758861.72591274,5485061.79565943
"3841","3841",758861.72591274,5480061.79565943,763861.72591274,5485061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06133",SAUZE,Commune simple,0.1,"06",ALPES-MARITIMES,"206",758861.72591274,5480061.79565943
"3842","3842",758861.72591274,5475061.79565943,763861.72591274,5480061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06071",GUILLAUMES,Chef-lieu canton,0.7,"06",ALPES-MARITIMES,"206",758861.72591274,5475061.79565943
"3843","3843",758861.72591274,5470061.79565943,763861.72591274,5475061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06053",DALUIS,Commune simple,0.1,"06",ALPES-MARITIMES,"206",758861.72591274,5470061.79565943
"3844","3844",758861.72591274,5465061.79565943,763861.72591274,5470061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04202",SAUSSES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"204",758861.72591274,5465061.79565943
"3845","3845",758861.72591274,5460061.79565943,763861.72591274,5465061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04076",ENTREVAUX,Chef-lieu canton,0.9,"04",ALPES-DE-HAUTE-PROVENCE,"204",758861.72591274,5460061.79565943
"3846","3846",758861.72591274,5455061.79565943,763861.72591274,5460061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04076",ENTREVAUX,Chef-lieu canton,0.9,"04",ALPES-DE-HAUTE-PROVENCE,"204",758861.72591274,5455061.79565943
"3847","3847",758861.72591274,5450061.79565943,763861.72591274,5455061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06002",AMIRAT,Commune simple,0,"06",ALPES-MARITIMES,"106",758861.72591274,5450061.79565943
"3848","3848",758861.72591274,5445061.79565943,763861.72591274,5450061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06063",GARS,Commune simple,0.1,"06",ALPES-MARITIMES,"106",758861.72591274,5445061.79565943
"3849","3849",758861.72591274,5440061.79565943,763861.72591274,5445061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06081",LE MAS,Commune simple,0.1,"06",ALPES-MARITIMES,"106",758861.72591274,5440061.79565943
"3850","3850",758861.72591274,5435061.79565943,763861.72591274,5440061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06003",ANDON,Commune simple,0.5,"06",ALPES-MARITIMES,"106",758861.72591274,5435061.79565943
"3851","3851",758861.72591274,5430061.79565943,763861.72591274,5435061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06003",ANDON,Commune simple,0.5,"06",ALPES-MARITIMES,"106",758861.72591274,5430061.79565943
"3852","3852",758861.72591274,5425061.79565943,763861.72591274,5430061.79565943,"106",SAINT-VALLIER-DE-THIEY,"06",ALPES-MARITIMES,"0625","200039857",CA du Pays de Grasse,"06058",ESCRAGNOLLES,Commune simple,0.5,"06",ALPES-MARITIMES,"106",758861.72591274,5425061.79565943
"3853","3853",758861.72591274,5420061.79565943,763861.72591274,5425061.79565943,"106",SAINT-VALLIER-DE-THIEY,"06",ALPES-MARITIMES,"0625","200039857",CA du Pays de Grasse,"06130",SAINT-VALLIER-DE-THIEY,Chef-lieu canton,3,"06",ALPES-MARITIMES,"106",758861.72591274,5420061.79565943
"3854","3854",758861.72591274,5415061.79565943,763861.72591274,5420061.79565943,"106",SAINT-VALLIER-DE-THIEY,"06",ALPES-MARITIMES,"0625","200039857",CA du Pays de Grasse,"06118",SAINT-CEZAIRE-SUR-SIAGNE,Commune simple,3.4,"06",ALPES-MARITIMES,"106",758861.72591274,5415061.79565943
"3855","3855",758861.72591274,5410061.79565943,763861.72591274,5415061.79565943,"106",SAINT-VALLIER-DE-THIEY,"06",ALPES-MARITIMES,"0625","200039857",CA du Pays de Grasse,"06118",SAINT-CEZAIRE-SUR-SIAGNE,Commune simple,3.4,"06",ALPES-MARITIMES,"106",758861.72591274,5410061.79565943
"3856","3856",758861.72591274,5405061.79565943,763861.72591274,5410061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83081",MONTAUROUX,Commune simple,4.7,"83",VAR,"183",758861.72591274,5405061.79565943
"3857","3857",758861.72591274,5400061.79565943,763861.72591274,5405061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83133",TANNERON,Commune simple,1.5,"83",VAR,"183",758861.72591274,5400061.79565943
"3858","3858",758861.72591274,5395061.79565943,763861.72591274,5400061.79565943,"183",FREJUS,"83",VAR,"8313","200035319",CA Var Esterel Méditerranée (CAVEM),"83001",LES ADRETS-DE-L'ESTEREL,Commune simple,2.7,"83",VAR,"183",758861.72591274,5395061.79565943
"3859","3859",758861.72591274,5390061.79565943,763861.72591274,5395061.79565943,"183",FREJUS,"83",VAR,"8313","200035319",CA Var Esterel Méditerranée (CAVEM),"83061",FREJUS,Chef-lieu canton,51.5,"83",VAR,"183",758861.72591274,5390061.79565943
"3860","3860",758861.72591274,5385061.79565943,763861.72591274,5390061.79565943,"183",SAINT-RAPHAEL,"83",VAR,"8339","200035319",CA Var Esterel Méditerranée (CAVEM),"83118",SAINT-RAPHAEL,Chef-lieu canton,33.8,"83",VAR,"183",758861.72591274,5385061.79565943
"3861","3861",758861.72591274,5380061.79565943,763861.72591274,5385061.79565943,"183",SAINT-RAPHAEL,"83",VAR,"8339","200035319",CA Var Esterel Méditerranée (CAVEM),"83118",SAINT-RAPHAEL,Chef-lieu canton,33.8,"83",VAR,"183",758861.72591274,5380061.79565943
"3886","3886",763861.72591274,5595061.79565943,768861.72591274,5600061.79565943,"105",,"05",HAUTES-ALPES,"0525","240500439",CC du Briançonnais,"05027",CERVIERES,Commune simple,0.1,"05",HAUTES-ALPES,"105",763861.72591274,5595061.79565943
"3887","3887",763861.72591274,5590061.79565943,768861.72591274,5595061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05003",AIGUILLES,Chef-lieu canton,0.4,"05",HAUTES-ALPES,"105",763861.72591274,5590061.79565943
"3888","3888",763861.72591274,5585061.79565943,768861.72591274,5590061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05003",AIGUILLES,Chef-lieu canton,0.4,"05",HAUTES-ALPES,"105",763861.72591274,5585061.79565943
"3889","3889",763861.72591274,5580061.79565943,768861.72591274,5585061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05077",MOLINES-EN-QUEYRAS,Commune simple,0.3,"05",HAUTES-ALPES,"105",763861.72591274,5580061.79565943
"3890","3890",763861.72591274,5575061.79565943,768861.72591274,5580061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05157",SAINT-VERAN,Commune simple,0.3,"05",HAUTES-ALPES,"105",763861.72591274,5575061.79565943
"3891","3891",763861.72591274,5570061.79565943,768861.72591274,5575061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05157",SAINT-VERAN,Commune simple,0.3,"05",HAUTES-ALPES,"105",763861.72591274,5570061.79565943
"3892","3892",763861.72591274,5565061.79565943,768861.72591274,5570061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05026",CEILLAC,Commune simple,0.3,"05",HAUTES-ALPES,"105",763861.72591274,5565061.79565943
"3893","3893",763861.72591274,5560061.79565943,768861.72591274,5565061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",763861.72591274,5560061.79565943
"3894","3894",763861.72591274,5555061.79565943,768861.72591274,5560061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",763861.72591274,5555061.79565943
"3895","3895",763861.72591274,5550061.79565943,768861.72591274,5555061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",763861.72591274,5550061.79565943
"3897","3897",763861.72591274,5540061.79565943,768861.72591274,5545061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04100",LARCHE,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"104",763861.72591274,5540061.79565943
"3898","3898",763861.72591274,5535061.79565943,768861.72591274,5540061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04100",LARCHE,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"104",763861.72591274,5535061.79565943
"3899","3899",763861.72591274,5530061.79565943,768861.72591274,5535061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04100",LARCHE,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"104",763861.72591274,5530061.79565943
"3900","3900",763861.72591274,5525061.79565943,768861.72591274,5530061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04100",LARCHE,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"104",763861.72591274,5525061.79565943
"3901","3901",763861.72591274,5520061.79565943,768861.72591274,5525061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04096",JAUSIERS,Commune simple,1,"04",ALPES-DE-HAUTE-PROVENCE,"104",763861.72591274,5520061.79565943
