3072 101904
 2459 2594 59.5875
 2460 2594 71.505
 2500 2594 31.78
 2513 2594 15.89
 2521 2594 39.725
 2526 2594 35.7525
 2529 2594 47.67
 2531 2594 23.835
 2305 2595 1972.79
 2308 2595 1600.57
 2309 2595 1526.12
 2310 2595 1637.79
 2311 2595 1600.57
 2312 2595 1823.9
 2313 2595 1675.01
 2318 2595 1153.9
 2321 2595 1265.56
 2322 2595 1191.12
 2325 2595 1228.34
 2326 2595 1153.9
 2327 2595 1265.56
 2330 2595 1451.68
 2331 2595 1377.23
 2332 2595 1488.9
 2333 2595 1451.68
 2336 2595 1302.79
 2337 2595 1228.34
 2338 2595 1340.01
 2339 2595 1302.79
 2340 2595 1526.12
 2349 2595 818.895
 2354 2595 781.672
 2357 2595 893.34
 2358 2595 818.895
 2363 2595 1005.01
 2366 2595 1116.68
 2367 2595 1042.23
 2370 2595 1079.45
 2371 2595 1005.01
 2372 2595 1116.68
 2377 2595 856.117
 2380 2595 967.785
 2381 2595 893.34
 2384 2595 930.563
 2385 2595 856.117
 2386 2595 967.785
 2389 2595 1153.9
 2390 2595 1079.45
 2391 2595 1191.12
 2392 2595 1153.9
 2412 2595 446.67
 2420 2595 670.005
 2425 2595 632.782
 2428 2595 744.45
 2429 2595 670.005
 2437 2595 521.115
 2442 2595 483.892
 2445 2595 595.56
 2446 2595 521.115
 2451 2595 707.227
 2454 2595 818.895
 2455 2595 744.45
 2458 2595 781.672
 2459 2595 707.227
 2460 2595 818.895
 2501 2595 297.78
 2514 2595 148.89
 2522 2595 372.225
 2527 2595 335.003
 2530 2595 446.67
 2531 2595 372.225
 2305 2596 0.21
 2306 2596 0.165
 2307 2596 0.18
 2308 2596 0.16
 2313 2596 0.17
 2314 2596 0.135
 2315 2596 0.115
 2334 2596 0.125
 2335 2596 0.14
 2336 2596 0.12
 2341 2596 0.135
 2342 2596 0.12
 2373 2596 0.095
 2374 2596 0.075
 2393 2596 0.09
 2394 2596 0.105
 2395 2596 0.085
 2400 2596 0.075
 2430 2596 0.08
 2461 2596 0.06
 2462 2596 0.04
 2502 2596 0.035
 2532 2596 0.045
 2305 2597 0.9
 2307 2597 0.78
 2308 2597 0.7
 2309 2597 0.66
 2313 2597 0.74
 2317 2597 0.54
 2318 2597 0.46
 2335 2597 0.62
 2336 2597 0.54
 2337 2597 0.5
 2341 2597 0.6
 2342 2597 0.54
 2376 2597 0.38
 2377 2597 0.3
 2394 2597 0.48
 2395 2597 0.4
 2396 2597 0.36
 2401 2597 0.3
 2430 2597 0.38
 2464 2597 0.24
 2465 2597 0.16
 2503 2597 0.14
 2532 2597 0.24
 2305 2598 8.505
 2307 2598 7.29
 2308 2598 6.48
 2310 2598 6.6825
 2313 2598 6.885
 2320 2598 5.4675
 2321 2598 4.6575
 2335 2598 5.67
 2336 2598 4.86
 2338 2598 5.0625
 2341 2598 5.4675
 2342 2598 4.86
 2379 2598 3.8475
 2380 2598 3.0375
 2394 2598 4.2525
 2395 2598 3.4425
 2397 2598 3.645
 2402 2598 3.0375
 2430 2598 3.24
 2467 2598 2.43
 2468 2598 1.62
 2504 2598 1.4175
 2532 2598 1.8225
 2305 2599 0.3825
 2306 2599 0.315
 2307 2599 0.3375
 2309 2599 0.2925
 2310 2599 0.315
 2313 2599 0.3225
 2314 2599 0.27
 2316 2599 0.225
 2317 2599 0.2475
 2319 2599 0.2475
 2320 2599 0.27
 2322 2599 0.225
 2334 2599 0.255
 2335 2599 0.2775
 2337 2599 0.2325
 2338 2599 0.255
 2341 2599 0.27
 2343 2599 0.18
 2345 2599 0.2025
 2347 2599 0.1575
 2348 2599 0.18
 2373 2599 0.21
 2375 2599 0.165
 2376 2599 0.1875
 2378 2599 0.1875
 2379 2599 0.21
 2381 2599 0.165
 2393 2599 0.2025
 2394 2599 0.225
 2396 2599 0.18
 2397 2599 0.2025
 2403 2599 0.1125
 2431 2599 0.12
 2433 2599 0.1425
 2435 2599 0.0975
 2436 2599 0.12
 2461 2599 0.1575
 2463 2599 0.1125
 2464 2599 0.135
 2466 2599 0.135
 2467 2599 0.1575
 2469 2599 0.1125
 2505 2599 0.0525
 2533 2599 0.0675
 2535 2599 0.09
 2537 2599 0.045
 2538 2599 0.0675
 2305 2600 4.125
 2306 2600 3.45
 2308 2600 3.375
 2309 2600 3.225
 2310 2600 3.45
 2313 2600 3.525
 2315 2600 2.7
 2316 2600 2.55
 2318 2600 2.475
 2319 2600 2.775
 2321 2600 2.7
 2322 2600 2.55
 2334 2600 2.85
 2336 2600 2.775
 2337 2600 2.625
 2338 2600 2.85
 2341 2600 3
 2344 2600 1.8
 2346 2600 2.025
 2347 2600 1.875
 2349 2600 1.8
 2374 2600 2.1
 2375 2600 1.95
 2377 2600 1.875
 2378 2600 2.175
 2380 2600 2.1
 2381 2600 1.95
 2393 2600 2.325
 2395 2600 2.25
 2396 2600 2.1
 2397 2600 2.325
 2404 2600 1.125
 2432 2600 1.2
 2434 2600 1.425
 2435 2600 1.275
 2437 2600 1.2
 2462 2600 1.575
 2463 2600 1.425
 2465 2600 1.35
 2466 2600 1.65
 2468 2600 1.575
 2469 2600 1.425
 2506 2600 0.525
 2534 2600 0.675
 2536 2600 0.9
 2537 2600 0.75
 2539 2600 0.675
 2305 2601 29.025
 2307 2601 24.975
 2308 2601 22.275
 2311 2601 22.275
 2313 2601 23.625
 2324 2601 18.225
 2325 2601 15.525
 2335 2601 19.575
 2336 2601 16.875
 2339 2601 16.875
 2341 2601 18.9
 2342 2601 16.875
 2383 2601 12.825
 2384 2601 10.125
 2394 2601 14.85
 2395 2601 12.15
 2398 2601 12.15
 2405 2601 10.125
 2430 2601 11.475
 2471 2601 8.1
 2472 2601 5.4
 2507 2601 4.725
 2532 2601 6.75
 2305 2602 1.43
 2306 2602 1.1825
 2307 2602 1.265
 2309 2602 1.1
 2311 2602 1.155
 2313 2602 1.21
 2314 2602 1.0175
 2316 2602 0.8525
 2317 2602 0.935
 2323 2602 0.9075
 2324 2602 0.99
 2326 2602 0.825
 2334 2602 0.9625
 2335 2602 1.045
 2337 2602 0.88
 2339 2602 0.935
 2341 2602 1.0175
 2343 2602 0.6875
 2350 2602 0.7425
 2352 2602 0.5775
 2353 2602 0.66
 2373 2602 0.7975
 2375 2602 0.6325
 2376 2602 0.715
 2382 2602 0.6875
 2383 2602 0.77
 2385 2602 0.605
 2393 2602 0.77
 2394 2602 0.8525
 2396 2602 0.6875
 2398 2602 0.7425
 2406 2602 0.4125
 2431 2602 0.4675
 2438 2602 0.5225
 2440 2602 0.3575
 2441 2602 0.44
 2461 2602 0.605
 2463 2602 0.44
 2464 2602 0.5225
 2470 2602 0.495
 2471 2602 0.5775
 2473 2602 0.4125
 2508 2602 0.1925
 2533 2602 0.275
 2540 2602 0.33
 2542 2602 0.165
 2543 2602 0.2475
 2305 2603 14
 2306 2603 11.75
 2308 2603 11.5
 2309 2603 11
 2311 2603 11.5
 2313 2603 12
 2315 2603 9.25
 2316 2603 8.75
 2318 2603 8.5
 2323 2603 9.25
 2325 2603 9
 2326 2603 8.5
 2334 2603 9.75
 2336 2603 9.5
 2337 2603 9
 2339 2603 9.5
 2341 2603 10.25
 2344 2603 6.25
 2351 2603 6.75
 2352 2603 6.25
 2354 2603 6
 2374 2603 7.25
 2375 2603 6.75
 2377 2603 6.5
 2382 2603 7.25
 2384 2603 7
 2385 2603 6.5
 2393 2603 8
 2395 2603 7.75
 2396 2603 7.25
 2398 2603 7.75
 2407 2603 3.75
 2432 2603 4.25
 2439 2603 4.75
 2440 2603 4.25
 2442 2603 4
 2462 2603 5.5
 2463 2603 5
 2465 2603 4.75
 2470 2603 5.5
 2472 2603 5.25
 2473 2603 4.75
 2509 2603 1.75
 2534 2603 2.5
 2541 2603 3
 2542 2603 2.5
 2544 2603 2.25
 2305 2604 14.0875
 2306 2604 11.5
 2307 2604 12.3625
 2310 2604 11.5
 2311 2604 11.2125
 2313 2604 11.7875
 2314 2604 9.775
 2319 2604 8.9125
 2320 2604 9.775
 2323 2604 8.625
 2324 2604 9.4875
 2327 2604 8.625
 2334 2604 9.2
 2335 2604 10.0625
 2338 2604 9.2
 2339 2604 8.9125
 2341 2604 9.775
 2345 2604 7.1875
 2350 2604 6.9
 2355 2604 6.0375
 2356 2604 6.9
 2373 2604 7.475
 2378 2604 6.6125
 2379 2604 7.475
 2382 2604 6.325
 2383 2604 7.1875
 2386 2604 6.325
 2393 2604 7.1875
 2394 2604 8.05
 2397 2604 7.1875
 2398 2604 6.9
 2408 2604 4.3125
 2433 2604 4.8875
 2438 2604 4.6
 2443 2604 3.7375
 2444 2604 4.6
 2461 2604 5.4625
 2466 2604 4.6
 2467 2604 5.4625
 2470 2604 4.3125
 2471 2604 5.175
 2474 2604 4.3125
 2510 2604 2.0125
 2535 2604 2.875
 2540 2604 2.5875
 2545 2604 1.725
 2546 2604 2.5875
 2305 2605 142.835
 2306 2605 118.58
 2308 2605 115.885
 2310 2605 118.58
 2311 2605 115.885
 2313 2605 121.275
 2315 2605 91.63
 2319 2605 94.325
 2321 2605 91.63
 2323 2605 91.63
 2325 2605 88.935
 2327 2605 91.63
 2334 2605 97.02
 2336 2605 94.325
 2338 2605 97.02
 2339 2605 94.325
 2341 2605 102.41
 2346 2605 67.375
 2351 2605 64.68
 2355 2605 67.375
 2357 2605 64.68
 2374 2605 70.07
 2378 2605 72.765
 2380 2605 70.07
 2382 2605 70.07
 2384 2605 67.375
 2386 2605 70.07
 2393 2605 78.155
 2395 2605 75.46
 2397 2605 78.155
 2398 2605 75.46
 2409 2605 40.425
 2434 2605 45.815
 2439 2605 43.12
 2443 2605 45.815
 2445 2605 43.12
 2462 2605 51.205
 2466 2605 53.9
 2468 2605 51.205
 2470 2605 51.205
 2472 2605 48.51
 2474 2605 51.205
 2511 2605 18.865
 2536 2605 26.95
 2541 2605 24.255
 2545 2605 26.95
 2547 2605 24.255
 2305 2606 52.6625
 2306 2606 44.045
 2309 2606 41.1725
 2310 2606 44.045
 2311 2606 43.0875
 2313 2606 45.0025
 2316 2606 32.555
 2319 2606 35.4275
 2322 2606 32.555
 2323 2606 34.47
 2326 2606 31.5975
 2327 2606 34.47
 2334 2606 36.385
 2337 2606 33.5125
 2338 2606 36.385
 2339 2606 35.4275
 2341 2606 38.3
 2347 2606 23.9375
 2352 2606 22.98
 2355 2606 25.8525
 2358 2606 22.98
 2375 2606 24.895
 2378 2606 27.7675
 2381 2606 24.895
 2382 2606 26.81
 2385 2606 23.9375
 2386 2606 26.81
 2393 2606 29.6825
 2396 2606 26.81
 2397 2606 29.6825
 2398 2606 28.725
 2410 2606 14.3625
 2435 2606 16.2775
 2440 2606 15.32
 2443 2606 18.1925
 2446 2606 15.32
 2463 2606 18.1925
 2466 2606 21.065
 2469 2606 18.1925
 2470 2606 20.1075
 2473 2606 17.235
 2474 2606 20.1075
 2512 2606 6.7025
 2537 2606 9.575
 2542 2606 8.6175
 2545 2606 11.49
 2548 2606 8.6175
 2305 2607 49.79
 2307 2607 44.045
 2309 2607 38.3
 2310 2607 41.1725
 2311 2607 40.215
 2313 2607 42.13
 2317 2607 32.555
 2320 2607 35.4275
 2322 2607 29.6825
 2324 2607 34.47
 2326 2607 28.725
 2327 2607 31.5975
 2335 2607 36.385
 2337 2607 30.64
 2338 2607 33.5125
 2339 2607 32.555
 2341 2607 35.4275
 2348 2607 23.9375
 2353 2607 22.98
 2356 2607 25.8525
 2358 2607 20.1075
 2376 2607 24.895
 2379 2607 27.7675
 2381 2607 22.0225
 2383 2607 26.81
 2385 2607 21.065
 2386 2607 23.9375
 2394 2607 29.6825
 2396 2607 23.9375
 2397 2607 26.81
 2398 2607 25.8525
 2411 2607 14.3625
 2436 2607 16.2775
 2441 2607 15.32
 2444 2607 18.1925
 2446 2607 12.4475
 2464 2607 18.1925
 2467 2607 21.065
 2469 2607 15.32
 2471 2607 20.1075
 2473 2607 14.3625
 2474 2607 17.235
 2513 2607 6.7025
 2538 2607 9.575
 2543 2607 8.6175
 2546 2607 11.49
 2548 2607 5.745
 2305 2608 502.46
 2308 2608 412.735
 2309 2608 394.79
 2310 2608 421.707
 2311 2608 412.735
 2313 2608 430.68
 2318 2608 305.065
 2321 2608 331.982
 2322 2608 314.038
 2325 2608 323.01
 2326 2608 305.065
 2327 2608 331.982
 2336 2608 340.955
 2337 2608 323.01
 2338 2608 349.927
 2339 2608 340.955
 2341 2608 367.872
 2349 2608 224.313
 2354 2608 215.34
 2357 2608 242.257
 2358 2608 224.313
 2377 2608 233.285
 2380 2608 260.202
 2381 2608 242.257
 2384 2608 251.23
 2385 2608 233.285
 2386 2608 260.202
 2395 2608 278.147
 2396 2608 260.202
 2397 2608 287.12
 2398 2608 278.147
 2412 2608 134.587
 2437 2608 152.533
 2442 2608 143.56
 2445 2608 170.477
 2446 2608 152.533
 2465 2608 170.477
 2468 2608 197.395
 2469 2608 179.45
 2472 2608 188.423
 2473 2608 170.477
 2474 2608 197.395
 2514 2608 62.8075
 2539 2608 89.725
 2544 2608 80.7525
 2547 2608 107.67
 2548 2608 89.725
 2305 2609 4.3475
 2307 2609 3.6425
 2308 2609 3.1725
 2312 2609 3.8775
 2313 2609 3.4075
 2329 2609 3.1725
 2330 2609 2.7025
 2335 2609 2.7025
 2336 2609 2.2325
 2340 2609 2.9375
 2341 2609 2.585
 2342 2609 2.2325
 2388 2609 2.2325
 2389 2609 1.7625
 2394 2609 1.88
 2395 2609 1.41
 2399 2609 2.115
 2413 2609 1.7625
 2430 2609 1.2925
 2476 2609 1.41
 2477 2609 0.94
 2515 2609 0.8225
 2532 2609 0.47
 2305 2610 0.23
 2306 2610 0.185
 2307 2610 0.2
 2309 2610 0.17
 2312 2610 0.21
 2313 2610 0.19
 2314 2610 0.155
 2316 2610 0.125
 2317 2610 0.14
 2328 2610 0.165
 2329 2610 0.18
 2331 2610 0.15
 2334 2610 0.145
 2335 2610 0.16
 2337 2610 0.13
 2340 2610 0.17
 2341 2610 0.155
 2343 2610 0.095
 2359 2610 0.135
 2361 2610 0.105
 2362 2610 0.12
 2373 2610 0.115
 2375 2610 0.085
 2376 2610 0.1
 2387 2610 0.125
 2388 2610 0.14
 2390 2610 0.11
 2393 2610 0.11
 2394 2610 0.125
 2396 2610 0.095
 2399 2610 0.135
 2414 2610 0.075
 2431 2610 0.055
 2447 2610 0.095
 2449 2610 0.065
 2450 2610 0.08
 2461 2610 0.08
 2463 2610 0.05
 2464 2610 0.065
 2475 2610 0.09
 2476 2610 0.105
 2478 2610 0.075
 2516 2610 0.035
 2533 2610 0.02
 2549 2610 0.06
 2551 2610 0.03
 2552 2610 0.045
 2305 2611 2.25
 2306 2611 1.845
 2308 2611 1.8
 2309 2611 1.71
 2312 2611 2.07
 2313 2611 1.89
 2315 2611 1.395
 2316 2611 1.305
 2318 2611 1.26
 2328 2611 1.665
 2330 2611 1.62
 2331 2611 1.53
 2334 2611 1.485
 2336 2611 1.44
 2337 2611 1.35
 2340 2611 1.71
 2341 2611 1.575
 2344 2611 0.855
 2360 2611 1.215
 2361 2611 1.125
 2363 2611 1.08
 2374 2611 1.035
 2375 2611 0.945
 2377 2611 0.9
 2387 2611 1.305
 2389 2611 1.26
 2390 2611 1.17
 2393 2611 1.17
 2395 2611 1.125
 2396 2611 1.035
 2399 2611 1.395
 2415 2611 0.675
 2432 2611 0.495
 2448 2611 0.855
 2449 2611 0.765
 2451 2611 0.72
 2462 2611 0.72
 2463 2611 0.63
 2465 2611 0.585
 2475 2611 0.99
 2477 2611 0.945
 2478 2611 0.855
 2517 2611 0.315
 2534 2611 0.18
 2550 2611 0.54
 2551 2611 0.45
 2553 2611 0.405
 2305 2612 2.15
 2306 2612 1.7
 2307 2612 1.85
 2310 2612 1.7
 2312 2612 1.95
 2313 2612 1.75
 2314 2612 1.4
 2319 2612 1.25
 2320 2612 1.4
 2328 2612 1.5
 2329 2612 1.65
 2332 2612 1.5
 2334 2612 1.3
 2335 2612 1.45
 2338 2612 1.3
 2340 2612 1.55
 2341 2612 1.4
 2345 2612 0.95
 2359 2612 1.2
 2364 2612 1.05
 2365 2612 1.2
 2373 2612 1
 2378 2612 0.85
 2379 2612 1
 2387 2612 1.1
 2388 2612 1.25
 2391 2612 1.1
 2393 2612 0.95
 2394 2612 1.1
 2397 2612 0.95
 2399 2612 1.2
 2416 2612 0.75
 2433 2612 0.55
 2447 2612 0.8
 2452 2612 0.65
 2453 2612 0.8
 2461 2612 0.65
 2466 2612 0.5
 2467 2612 0.65
 2475 2612 0.75
 2476 2612 0.9
 2479 2612 0.75
 2518 2612 0.35
 2535 2612 0.2
 2549 2612 0.45
 2554 2612 0.3
 2555 2612 0.45
 2305 2613 22.2075
 2306 2613 17.955
 2308 2613 17.4825
 2310 2613 17.955
 2312 2613 20.3175
 2313 2613 18.4275
 2315 2613 13.23
 2319 2613 13.7025
 2321 2613 13.23
 2328 2613 16.065
 2330 2613 15.5925
 2332 2613 16.065
 2334 2613 14.175
 2336 2613 13.7025
 2338 2613 14.175
 2340 2613 16.5375
 2341 2613 15.12
 2346 2613 8.9775
 2360 2613 11.34
 2364 2613 11.8125
 2366 2613 11.34
 2374 2613 9.45
 2378 2613 9.9225
 2380 2613 9.45
 2387 2613 12.285
 2389 2613 11.8125
 2391 2613 12.285
 2393 2613 10.8675
 2395 2613 10.395
 2397 2613 10.8675
 2399 2613 13.23
 2417 2613 7.0875
 2434 2613 5.1975
 2448 2613 7.56
 2452 2613 8.0325
 2454 2613 7.56
 2462 2613 6.1425
 2466 2613 6.615
 2468 2613 6.1425
 2475 2613 8.9775
 2477 2613 8.505
 2479 2613 8.9775
 2519 2613 3.3075
 2536 2613 1.89
 2550 2613 4.2525
 2554 2613 4.725
 2556 2613 4.2525
 2305 2614 8.2075
 2306 2614 6.7
 2309 2614 6.1975
 2310 2614 6.7
 2312 2614 7.5375
 2313 2614 6.8675
 2316 2614 4.69
 2319 2614 5.1925
 2322 2614 4.69
 2328 2614 6.03
 2331 2614 5.5275
 2332 2614 6.03
 2334 2614 5.36
 2337 2614 4.8575
 2338 2614 5.36
 2340 2614 6.1975
 2341 2614 5.695
 2347 2614 3.1825
 2361 2614 4.02
 2364 2614 4.5225
 2367 2614 4.02
 2375 2614 3.35
 2378 2614 3.8525
 2381 2614 3.35
 2387 2614 4.69
 2390 2614 4.1875
 2391 2614 4.69
 2393 2614 4.1875
 2396 2614 3.685
 2397 2614 4.1875
 2399 2614 5.025
 2418 2614 2.5125
 2435 2614 1.8425
 2449 2614 2.68
 2452 2614 3.1825
 2455 2614 2.68
 2463 2614 2.1775
 2466 2614 2.68
 2469 2614 2.1775
 2475 2614 3.5175
 2478 2614 3.015
 2479 2614 3.5175
 2520 2614 1.1725
 2537 2614 0.67
 2551 2614 1.5075
 2554 2614 2.01
 2557 2614 1.5075
 2305 2615 7.705
 2307 2615 6.7
 2309 2615 5.695
 2310 2615 6.1975
 2312 2615 7.035
 2313 2615 6.365
 2317 2615 4.69
 2320 2615 5.1925
 2322 2615 4.1875
 2329 2615 6.03
 2331 2615 5.025
 2332 2615 5.5275
 2335 2615 5.36
 2337 2615 4.355
 2338 2615 4.8575
 2340 2615 5.695
 2341 2615 5.1925
 2348 2615 3.1825
 2362 2615 4.02
 2365 2615 4.5225
 2367 2615 3.5175
 2376 2615 3.35
 2379 2615 3.8525
 2381 2615 2.8475
 2388 2615 4.69
 2390 2615 3.685
 2391 2615 4.1875
 2394 2615 4.1875
 2396 2615 3.1825
 2397 2615 3.685
 2399 2615 4.5225
 2419 2615 2.5125
 2436 2615 1.8425
 2450 2615 2.68
 2453 2615 3.1825
 2455 2615 2.1775
 2464 2615 2.1775
 2467 2615 2.68
 2469 2615 1.675
 2476 2615 3.5175
 2478 2615 2.5125
 2479 2615 3.015
 2521 2615 1.1725
 2538 2615 0.67
 2552 2615 1.5075
 2555 2615 2.01
 2557 2615 1.005
 2305 2616 78.75
 2308 2616 63
 2309 2616 59.85
 2310 2616 64.575
 2312 2616 72.45
 2313 2616 66.15
 2318 2616 44.1
 2321 2616 48.825
 2322 2616 45.675
 2330 2616 56.7
 2331 2616 53.55
 2332 2616 58.275
 2336 2616 50.4
 2337 2616 47.25
 2338 2616 51.975
 2340 2616 59.85
 2341 2616 55.125
 2349 2616 29.925
 2363 2616 37.8
 2366 2616 42.525
 2367 2616 39.375
 2377 2616 31.5
 2380 2616 36.225
 2381 2616 33.075
 2389 2616 44.1
 2390 2616 40.95
 2391 2616 45.675
 2395 2616 39.375
 2396 2616 36.225
 2397 2616 40.95
 2399 2616 48.825
 2420 2616 23.625
 2437 2616 17.325
 2451 2616 25.2
 2454 2616 29.925
 2455 2616 26.775
 2465 2616 20.475
 2468 2616 25.2
 2469 2616 22.05
 2477 2616 33.075
 2478 2616 29.925
 2479 2616 34.65
 2522 2616 11.025
 2539 2616 6.3
 2553 2616 14.175
 2556 2616 18.9
 2557 2616 15.75
 2305 2617 7.37
 2306 2617 5.8625
 2307 2617 6.365
 2311 2617 5.695
 2312 2617 6.7
 2313 2617 6.03
 2314 2617 4.8575
 2323 2617 4.1875
 2324 2617 4.69
 2328 2617 5.1925
 2329 2617 5.695
 2333 2617 5.025
 2334 2617 4.5225
 2335 2617 5.025
 2339 2617 4.355
 2340 2617 5.36
 2341 2617 4.8575
 2350 2617 3.1825
 2359 2617 4.1875
 2368 2617 3.5175
 2369 2617 4.02
 2373 2617 3.5175
 2382 2617 2.8475
 2383 2617 3.35
 2387 2617 3.8525
 2388 2617 4.355
 2392 2617 3.685
 2393 2617 3.35
 2394 2617 3.8525
 2398 2617 3.1825
 2399 2617 4.1875
 2421 2617 2.5125
 2438 2617 1.8425
 2447 2617 2.8475
 2456 2617 2.1775
 2457 2617 2.68
 2461 2617 2.345
 2470 2617 1.675
 2471 2617 2.1775
 2475 2617 2.68
 2476 2617 3.1825
 2480 2617 2.5125
 2523 2617 1.1725
 2540 2617 0.67
 2549 2617 1.675
 2558 2617 1.005
 2559 2617 1.5075
 2305 2618 75.48
 2306 2618 61.3275
 2308 2618 59.755
 2311 2618 59.755
 2312 2618 69.19
 2313 2618 62.9
 2315 2618 45.6025
 2323 2618 45.6025
 2325 2618 44.03
 2328 2618 55.0375
 2330 2618 53.465
 2333 2618 53.465
 2334 2618 48.7475
 2336 2618 47.175
 2339 2618 47.175
 2340 2618 56.61
 2341 2618 51.8925
 2351 2618 29.8775
 2360 2618 39.3125
 2368 2618 39.3125
 2370 2618 37.74
 2374 2618 33.0225
 2382 2618 33.0225
 2384 2618 31.45
 2387 2618 42.4575
 2389 2618 40.885
 2392 2618 40.885
 2393 2618 37.74
 2395 2618 36.1675
 2398 2618 36.1675
 2399 2618 45.6025
 2422 2618 23.5875
 2439 2618 17.2975
 2448 2618 26.7325
 2456 2618 26.7325
 2458 2618 25.16
 2462 2618 22.015
 2470 2618 22.015
 2472 2618 20.4425
 2475 2618 31.45
 2477 2618 29.8775
 2480 2618 29.8775
 2524 2618 11.0075
 2541 2618 6.29
 2550 2618 15.725
 2558 2618 15.725
 2560 2618 14.1525
 2305 2619 28
 2306 2619 22.96
 2309 2619 21.28
 2311 2619 22.4
 2312 2619 25.76
 2313 2619 23.52
 2316 2619 16.24
 2323 2619 17.36
 2326 2619 15.68
 2328 2619 20.72
 2331 2619 19.04
 2333 2619 20.16
 2334 2619 18.48
 2337 2619 16.8
 2339 2619 17.92
 2340 2619 21.28
 2341 2619 19.6
 2352 2619 10.64
 2361 2619 14
 2368 2619 15.12
 2371 2619 13.44
 2375 2619 11.76
 2382 2619 12.88
 2385 2619 11.2
 2387 2619 16.24
 2390 2619 14.56
 2392 2619 15.68
 2393 2619 14.56
 2396 2619 12.88
 2398 2619 14
 2399 2619 17.36
 2423 2619 8.4
 2440 2619 6.16
 2449 2619 9.52
 2456 2619 10.64
 2459 2619 8.96
 2463 2619 7.84
 2470 2619 8.96
 2473 2619 7.28
 2475 2619 12.32
 2478 2619 10.64
 2480 2619 11.76
 2525 2619 3.92
 2542 2619 2.24
 2551 2619 5.6
 2558 2619 6.72
 2561 2619 5.04
 2305 2620 26.32
 2307 2620 22.96
 2309 2620 19.6
 2311 2620 20.72
 2312 2620 24.08
 2313 2620 21.84
 2317 2620 16.24
 2324 2620 17.36
 2326 2620 14
 2329 2620 20.72
 2331 2620 17.36
 2333 2620 18.48
 2335 2620 18.48
 2337 2620 15.12
 2339 2620 16.24
 2340 2620 19.6
 2341 2620 17.92
 2353 2620 10.64
 2362 2620 14
 2369 2620 15.12
 2371 2620 11.76
 2376 2620 11.76
 2383 2620 12.88
 2385 2620 9.52
 2388 2620 16.24
 2390 2620 12.88
 2392 2620 14
 2394 2620 14.56
 2396 2620 11.2
 2398 2620 12.32
 2399 2620 15.68
 2424 2620 8.4
 2441 2620 6.16
 2450 2620 9.52
 2457 2620 10.64
 2459 2620 7.28
 2464 2620 7.84
 2471 2620 8.96
 2473 2620 5.6
 2476 2620 12.32
 2478 2620 8.96
 2480 2620 10.08
 2526 2620 3.92
 2543 2620 2.24
 2552 2620 5.6
 2559 2620 6.72
 2561 2620 3.36
 2305 2621 266.985
 2308 2621 214.635
 2309 2621 204.165
 2311 2621 214.635
 2312 2621 246.045
 2313 2621 225.105
 2318 2621 151.815
 2325 2621 162.285
 2326 2621 151.815
 2330 2621 193.695
 2331 2621 183.225
 2333 2621 193.695
 2336 2621 172.755
 2337 2621 162.285
 2339 2621 172.755
 2340 2621 204.165
 2341 2621 188.46
 2354 2621 99.465
 2363 2621 130.875
 2370 2621 141.345
 2371 2621 130.875
 2377 2621 109.935
 2384 2621 120.405
 2385 2621 109.935
 2389 2621 151.815
 2390 2621 141.345
 2392 2621 151.815
 2395 2621 136.11
 2396 2621 125.64
 2398 2621 136.11
 2399 2621 167.52
 2425 2621 78.525
 2442 2621 57.585
 2451 2621 88.995
 2458 2621 99.465
 2459 2621 88.995
 2465 2621 73.29
 2472 2621 83.76
 2473 2621 73.29
 2477 2621 115.17
 2478 2621 104.7
 2480 2621 115.17
 2527 2621 36.645
 2544 2621 20.94
 2553 2621 52.35
 2560 2621 62.82
 2561 2621 52.35
 2305 2622 283.997
 2306 2622 229.615
 2310 2622 229.615
 2311 2622 223.572
 2312 2622 259.828
 2313 2622 235.658
 2319 2622 175.232
 2323 2622 169.19
 2327 2622 169.19
 2328 2622 205.445
 2332 2622 205.445
 2333 2622 199.402
 2334 2622 181.275
 2338 2622 181.275
 2339 2622 175.232
 2340 2622 211.488
 2341 2622 193.36
 2355 2622 114.808
 2364 2622 151.063
 2368 2622 145.02
 2372 2622 145.02
 2378 2622 126.893
 2382 2622 120.85
 2386 2622 120.85
 2387 2622 157.105
 2391 2622 157.105
 2392 2622 151.063
 2393 2622 138.977
 2397 2622 138.977
 2398 2622 132.935
